smiles,role,pubchem_cid,inchikey,pubchem_patent_ids
O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)\\C#N)C2=C/C3=CC=C(/C(C(C=C/4)=NC4=C5\\C6=CC(C(C)(C)C)=CC(C(C)(C)C)=C6)=C7C=C/C8=C(C9=CC(C(C)(C)C)=CC(C(C)(C)C)=C9)/C%10=N/C(C=C%10)=C(C%11=CC=C(/C=C%12C(C(C=C(F)C(F)=C%13)=C%13C\\%12=C(C#N)\\C#N)=O)S%11)\\C%14=CC=C5N%14[Zn]N8\\7)S3,acceptor,,DBXAGDSXLUPKIR-PSUWDLJYSA-M,
O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)\\C#N)C2=C/C3=CC=C(/C(C(C=C/4)=NC4=C5\\C6=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C6)=C7C=C/C8=C(C9=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C9)/C%10=N/C(C=C%10)=C(C%11=CC=C(/C=C%12C(C(C=C(F)C(F)=C%13)=C%13C\\%12=C(C#N)\\C#N)=O)S%11)\\C%14=CC=C5N%14[Zn]N8\\7)S3,acceptor,,VZGIYTAYXHRMMO-FNRQDPNGSA-M,
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c5c(c6ccc(c2c36)C1=O)=CC=C1C(=O)N(C(CCCCCC)CCCCCC)C(=O)C(C=C4c2ccc(-c3cc(-c4ccc(-c6cc7c8c(ccc9c%10c%11c(c6c89)C=CC6C(=O)N(C(CCCCCC)CCCCCC)C(=O)C(=CC=%10)C%116)C(=O)N(C(CCCCCC)CCCCCC)C7=O)s4)c(-c4ccc(C6=CC7C(=O)N(C(CCCCCC)CCCCCC)C(=O)C8=CC=c9c(c6c6ccc%10c%11c(ccc9c6%11)C(=O)N(C(CCCCCC)CCCCCC)C%10=O)C87)s4)cc3-c3ccc(C4=c6c7c(c8ccc9c%10c(ccc6c8%10)C(=O)N(C(CCCCCC)CCCCCC)C9=O)C=CC6C(=O)N(C(CCCCCC)CCCCCC)C(=O)C(=C4)C76)s3)s2)C15,acceptor,,ZWUVJUOBUNGLJQ-UHFFFAOYSA-N,
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c5c6c(c7sc(-c8cc(-c9cc%10c(s9)c9c%11c%12c(c%13ccc%14c%15c(cc%10c%11c%15%13)C(=O)N(C(CCCCCC)CCCCCC)C%14=O)=CC=C%10C(=O)N(C(CCCCCC)CCCCCC)C(=O)C(C=9)C%10%12)c(-c9cc%10c%11c%12c%13c(c%14ccc%15c%16c(cc(c%10s9)c%12c%16%14)C(=O)N(C(CCCCCC)CCCCCC)C%15=O)=CC=C9C(=O)N(C(CCCCCC)CCCCCC)C(=O)C(C=%11)C9%13)cc8-c8cc9c(s8)c8c%10c%11c(c%12ccc%13c%14c(cc9c%10c%14%12)C(=O)N(C(CCCCCC)CCCCCC)C%13=O)=CC=C9C(=O)N(C(CCCCCC)CCCCCC)C(=O)C(C=8)C9%11)cc7c7cc(c2c3c67)C1=O)C=C1C(=O)N(C(CCCCCC)CCCCCC)C(=O)C(C=C4)C15,acceptor,,BNUCGGDDOSMJSW-UHFFFAOYSA-N,
CCCCC(CC)Cc1ccc(C(=C2c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc32)C(=C(c2ccc(CC(CC)CCCC)s2)c2ccc(CC(CC)CCCC)s2)c2cc(/C=C3\C(=O)c5ccccc5C3=C(C#N)C#N)sc2-4)c2ccc(CC(CC)CCCC)s2)s1,acceptor,,ZNTJCUVYNQKDPS-UDJBRLOQSA-N,
CCCCC(CC)COc1ccc(C(=C2c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc32)C(=C(c2ccc(OCC(CC)CCCC)cc2)c2ccc(OCC(CC)CCCC)cc2)c2cc(/C=C3\C(=O)c5ccccc5C3=C(C#N)C#N)sc2-4)c2ccc(OCC(CC)CCCC)cc2)cc1,acceptor,,QKGFIOQBMYANPH-BADBPPFVSA-N,
CCCCC(CC)COc1cccc(C(=C2c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc32)C(=C(c2cccc(OCC(CC)CCCC)c2)c2cccc(OCC(CC)CCCC)c2)c2cc(/C=C3\C(=O)c5ccccc5C3=C(C#N)C#N)sc2-4)c2cccc(OCC(CC)CCCC)c2)c1,acceptor,,JAMVJHSJULFYNH-BADBPPFVSA-N,
CCCCCCOc1ccc(C2(c3ccc(OCCCCCC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc32)C(c2ccc(OCCCCCC)cc2)(c2ccc(OCCCCCC)cc2)c2cc(/C=C3\C(=O)c5ccccc5C3=C(C#N)C#N)sc2-4)cc1,acceptor,,MHPIAZMJEBQWPI-NBPLLSTCSA-N,
CC#Cc1ccc2c(c1)C(=C(C#N)C#N)/C(=C/c1cc3sc4c(c3s1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc3c(cc1-4)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-3sc3cc(/C=C4\C(=O)c5ccc(C#CC)cc5C4=C(C#N)C#N)sc13)C2=O,acceptor,,MHWIEXPJQMIKEM-JQOCLZIMSA-N,
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc(-c3c(F)c(F)c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)c(F)c3F)cc21,acceptor,,DQYAMTZCKJGEOL-JSPRQVBLSA-N,
CCCCC(CC)COc1ccc(C2(c3ccc(OCC(CC)CCCC)cc3)c3cc(/C=C4\C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)sc3-c3ccc4cc5c6c(ccc5cc4c32)-c2sc(/C=C3\C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)cc2C6(c2ccc(OCC(CC)CCCC)cc2)c2ccc(OCC(CC)CCCC)cc2)cc1,acceptor,,QFCGCYLCWXOINB-VHBDCBJYSA-N,
CCCCCCC1(CCCCCC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccc(C)cc5C4=C(C#N)C#N)cc21)C(CCCCCC)(CCCCCC)c1cc(/C=C2\C(=O)c4ccc(C)cc4C2=C(C#N)C#N)sc1-3,acceptor,,YNLOZRXKSSEVSX-UIVOUCDCSA-N,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(-c4ccc([Si](CCC)(CCC)CCC)s4)c4c(c(-c5ccc([Si](CCC)(CCC)CCC)s5)c3-c3sc5c(sc6cc(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc65)c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3c2sc2cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,acceptor,,MJNAQWDTCWRHSC-VJUCPEHVSA-N,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3[se]c5cc(/C=C6\C(=O)c7cc(Cl)c(Cl)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4[se]c3cc(/C=C4\C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)sc23)cc1,acceptor,,XSVSPOKUSNIRNO-ODDCUFEPSA-N,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3[se]c5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4[se]c3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,acceptor,,WWKJPYPOLZAJAH-ODDCUFEPSA-N,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3[se]c5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4[se]c3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,acceptor,,QRNLJZKOWIHHTR-NBPLLSTCSA-N,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7cc(Cl)c(Cl)cc7C6=C(C#N)C#N)cc5CC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)cc3CC(CC)CCCC)sc2-4)cc1,acceptor,,JFXPCYDATIXNKH-VBAAMKMFSA-N,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc5CC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc3CC(CC)CCCC)sc2-4)cc1,acceptor,,UPLXZVRIQKSLEO-VBAAMKMFSA-N,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(C)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(/C=C3\C(=O)c5ccc(C)cc5C3=C(C#N)C#N)sc2-4)cc1,acceptor,,PTUBTGMSZDXJMA-SLEPYUFOSA-N,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(Cl)c(Cl)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)sc23)cc1,acceptor,,CGRWDQBQNINDAH-ODDCUFEPSA-N,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)[se]c5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)[se]c23)cc1,acceptor,,AYVCRPGCSGJCIM-ODDCUFEPSA-N,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccc(C#Cc8ccccc8)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccc(C#Cc6ccccc6)cc5C4=C(C#N)C#N)sc23)cc1,acceptor,,DIANRMGIEUYJRS-XKLBEEBYSA-N,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cscc7C6=C(C#N)C#N)[se]c5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cscc5C4=C(C#N)C#N)[se]c23)cc1,acceptor,,FRLDNNLCWCCTAC-CJEZVAFNSA-N,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cscc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cscc5C4=C(C#N)C#N)sc23)cc1,acceptor,,PSIZMFUVWLFNCX-CJEZVAFNSA-N,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c5cc6c(cc5n(CC(CC)CCCC)c4cc3-c3sc4cc(/C=C5\C(=O)c7cc(F)c(F)cc7C5=C(C#N)C#N)sc4c32)-c2sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc3c2C6(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,acceptor,,SRNLDBLPWWXCFB-IYXDUJEUSA-N,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c5cc6c(cc5n(CC(CC)CCCC)c4cc3-c3sc4cc(/C=C5\C(=O)c7ccccc7C5=C(C#N)C#N)sc4c32)-c2sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3c2C6(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,acceptor,,AKJUZNFSMKFBBA-FSWNMPJKSA-N,
CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5cc(Cl)c(Cl)cc5C2=C(C#N)C#N)cc1C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)c1cc(/C=C2\C(=O)c4cc(Cl)c(Cl)cc4C2=C(C#N)C#N)sc1-3,acceptor,,ROMGBBJZZGDNNR-NBPLLSTCSA-N,
CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5cc(F)c(F)cc5C2=C(C#N)C#N)cc1C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)c1cc2c(cc1-3)C(CCCCCCCC)(CCCCCCCC)c1cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc1-2,acceptor,,YKHJQJNIPPLYOR-CYDVBDQDSA-N,
CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5ccccc5C2=C(C#N)C#N)cc1C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)c1cc2c(cc1-3)C(CCCCCCCC)(CCCCCCCC)c1cc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)sc1-2,acceptor,,IAIBFXQOIVWDFC-NMYWPPTMSA-N,
CCCCCCCCC(CCCCCC)Cn1c2cc(-c3ccc(/C=C4\SC(=S)N(CC)C4=O)c4nsnc34)ccc2c2ccc(-c3ccc(/C=C4\SC(=S)N(CC)C4=O)c4nsnc34)cc21,acceptor,,OBRXBSXDKMQUHY-FCTMDZHWSA-N,
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(/C=C3\C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)sc2-c2sc(-c3cc(F)c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(Cl)c(Cl)cc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)cc3F)cc21,acceptor,,PLESHUBUECDBJF-VCOQTUNOSA-N,
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc(-c3c(F)c(OC)c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)c(F)c3OC)cc21,acceptor,,JEMCSWOLHHUGBQ-CKHMJKDWSA-N,
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc(-c3cc(F)c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)cc3F)cc21,acceptor,,JWTOCDDULZLXOF-VCOQTUNOSA-N,
CCCCC(CC)Cn1nc2c(n1)c1c3sc4cc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)sc4c3n(CC(CC)CCCC)c1c1c2c2sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3c2n1CC(CC)CCCC,acceptor,,MWSKKVOCAOEMDE-CNDVFAMHSA-N,
CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5ccccc5C2=C(C#N)C#N)cc1C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,acceptor,,OCTIMYBZBPKZTH-KDNYMMEOSA-N,
CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2sc4cc(/C=C5\C(=O)c6sc(Cl)cc6C5=C(C#N)C#N)sc4c21)C(CCCCCCCC)(CCCCCCCC)c1c-3sc2cc(/C=C3\C(=O)c4cc(Cl)sc4C3=C(C#N)C#N)sc12,acceptor,,FNRCMOMBFBOJCA-DHKDBVFLSA-N,
CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2sc4cc(/C=C5\C(=O)c6sc(Cl)cc6C5=C(C#N)C#N)sc4c21)C(CCCCCCCC)(CCCCCCCC)c1c-3sc2cc(/C=C3\C(=O)c4sc(Cl)cc4C3=C(C#N)C#N)sc12,acceptor,,MYFAZZUFZQBTMZ-DHKDBVFLSA-N,
CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2sc4cc(/C=C5\C(=O)c6sccc6C5=C(C#N)C#N)sc4c21)C(CCCCCCCC)(CCCCCCCC)c1c-3sc2cc(/C=C3\C(=O)c4ccsc4C3=C(C#N)C#N)sc12,acceptor,,LHIZLDAZGWPNHU-CSNOPSJKSA-N,
CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2sc4cc(/C=C5\C(=O)c6sccc6C5=C(C#N)C#N)sc4c21)C(CCCCCCCC)(CCCCCCCC)c1c-3sc2cc(/C=C3\C(=O)c4sccc4C3=C(C#N)C#N)sc12,acceptor,,YKOAEYBZYBMBDP-CSNOPSJKSA-N,
CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,acceptor,,WEGNUNPWJCTHNY-LAGONYLDSA-N,
CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,acceptor,,LIWIVAARDAEOAA-XMKQWKDVSA-N,
CCC(CC)N1C(=O)c2ccc3c4c5c(c6ccc(c2c36)C1=O)=C(c1ccc(-c2c(-c3ccc(C6=c7c8c(c9ccc%10c%11c(ccc7c9%11)C(=O)N(C(CC)CC)C%10=O)C=CC7C(=O)N(C(CC)CC)C(=O)C(=C6)C87)cc3)c(-c3ccc(-c6cc7c8c(ccc9c%10c%11c(c6c98)=CC=C6C(=O)N(C(CC)CC)C(=O)C(C=C%10)C6%11)C(=O)N(C(CC)CC)C7=O)cc3)c(-c3ccc(-c6cc7c8c(ccc9c%10c%11c(c6c98)=CC=C6C(=O)N(C(CC)CC)C(=O)C(C=C%10)C6%11)C(=O)N(C(CC)CC)C7=O)cc3)c(-c3ccc(C6=c7c8c(c9ccc%10c%11c(ccc7c9%11)C(=O)N(C(CC)CC)C%10=O)C=CC7C(=O)N(C(CC)CC)C(=O)C(=C6)C87)cc3)c2-c2ccc(-c3cc6c7c(ccc8c9c%10c(c3c87)=CC=C3C(=O)N(C(CC)CC)C(=O)C(C=C9)C3%10)C(=O)N(C(CC)CC)C6=O)cc2)cc1)C=C1C(=O)N(C(CC)CC)C(=O)C(C=C4)C15,acceptor,,FTFYPKPGAVJIJF-UHFFFAOYSA-N,
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccc(-c4ccc(/C=C5\SC(=S)N(CC)C5=O)o4)c4nsnc34)ccc2-c2ccc(-c3ccc(-c4ccc(/C=C5\SC(=S)N(CC)C5=O)o4)c4nsnc34)cc21,acceptor,,RCLKYZILBWZMFB-PYVXITATSA-N,
CCCCC(CC)Cc1ccc(C2(c3ccc(CC(CC)CCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)c(F)cc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CC(CC)CCCC)cc2)c2ccc(CC(CC)CCCC)cc2)cc1,acceptor,,WWZPZXRZPQBGRF-LGNSMEHASA-N,
CCCCC(CC)Cn1c(=O)c2ccc3c4nc5c(-c6cccs6)c6c(=O)n(CC(CC)CCCC)c(=O)c6c(-c6cccs6)c5nc4c4ccc(c1=O)c2c34,acceptor,132525527.0,DPLTZCLLVFKQRV-UHFFFAOYSA-N,
CCCCCC(CCCCC)N1C(=O)C2=C(CC(C)(C)C)C=c3c4c(c5cccc6c(-c7cc8c(-c9ccc(CC(CC)CCCC)s9)c9sc(-c%10ccc%11c%12c%13c(c%14cccc%10c%14%11)C=C(CC(C)(C)C)C%10C(=O)N(C(CCCCC)CCCCC)C(=O)C(=C(CC(C)(C)C)C=%12)C%13%10)cc9c(-c9ccc(CC(CC)CCCC)s9)c8s7)ccc3c65)C=C(CC(C)(C)C)C(C1=O)C24,acceptor,,FFRRBTHECSPIJT-UHFFFAOYSA-N,
CCCCCC(CCCCC)N1C(=O)C2=C(CC(C)(C)C)C=c3c4c(c5cccc6c(-c7cc8c(OCC(CC)CCCC)c9sc(-c%10ccc%11c%12c%13c(c%14cccc%10c%14%11)C=C(CC(C)(C)C)C%10C(=O)N(C(CCCCC)CCCCC)C(=O)C(=C(CC(C)(C)C)C=%12)C%13%10)cc9c(OCC(CC)CCCC)c8s7)ccc3c65)C=C(CC(C)(C)C)C(C1=O)C24,acceptor,,PJXQVYWGJJBKDC-UHFFFAOYSA-N,
CCCCCC(CCCCC)N1C(=O)C2=C(CC(C)(C)C)C=c3c4c(c5cccc6c(-c7cc8sc(-c9ccc%10c%11c%12c(c%13cccc9c%13%10)C=C(CC(C)(C)C)C9C(=O)N(C(CCCCC)CCCCC)C(=O)C(=C(CC(C)(C)C)C=%11)C%129)cc8s7)ccc3c65)C=C(CC(C)(C)C)C(C1=O)C24,acceptor,,RNSABKIAPMESNM-UHFFFAOYSA-N,
CCCCCC(CCCCC)N1C(=O)C2=C(CC(C)(C)C)C=c3c4c(c5cccc6c(-c7ccc(-c8ccc(-c9ccc%10c%11c%12c(c%13cccc9c%13%10)C=C(CC(C)(C)C)C9C(=O)N(C(CCCCC)CCCCC)C(=O)C(=C(CC(C)(C)C)C=%11)C%129)s8)s7)ccc3c65)C=C(CC(C)(C)C)C(C1=O)C24,acceptor,,OQVWSLJGXIAGFP-UHFFFAOYSA-N,
CCCCCC(CCCCC)N1C(=O)C2=C(CC(C)(C)C)C=c3c4c(c5cccc6c(-c7ccc(-c8ccc(-c9ccc(-c%10ccc%11c%12c%13c(c%14cccc%10c%14%11)C=C(CC(C)(C)C)C%10C(=O)N(C(CCCCC)CCCCC)C(=O)C(=C(CC(C)(C)C)C=%12)C%13%10)s9)s8)s7)ccc3c65)C=CC(C1=O)C24,acceptor,,ZCZSZZWUOUIFHB-UHFFFAOYSA-N,
CCCCCC(CCCCC)N1C(=O)C2=C(CC(C)(C)C)C=c3c4c(c5cccc6c(-c7ccc(-c8ccc9c%10c%11c(c%12cccc8c%129)C=C(C(C)(C)C)C8C(=O)N(C(CCCCC)CCCCC)C(=O)C(=C(CC(C)(C)C)C=%10)C%118)cc7)ccc3c65)C=C(CC(C)(C)C)C(C1=O)C24,acceptor,,QMXJOYKHXSRYSK-UHFFFAOYSA-N,
CCCCCC(CCCCC)N1C(=O)C2=C(CC(C)(C)C)C=c3c4c(c5cccc6c(-c7ccc(-c8ccc9c%10c%11c(c%12cccc8c%129)C=C(CC(C)(C)C)C8C(=O)N(C(CCCCC)CCCCC)C(=O)C(=C(CC(C)(C)C)C=%10)C%118)s7)ccc3c65)C=C(CC(C)(C)C)C(C1=O)C24,acceptor,,HQNBZSZVEIFPQW-UHFFFAOYSA-N,
CCCCCC(CCCCC)N1C(=O)C2=CCc3c4c5c6c(ccc5c5ccc(c2c35)C1=O)C(=O)N(C(CCCCC)CCCCC)C(=O)C6=CC4,acceptor,,ICWWPUSWZBKLCF-UHFFFAOYSA-N,
CCCCCC(CCCCC)N1C(=O)C2=CCc3c4c5c6c(ccc5c5ccc(c2c35)C1=O)C(=O)N(C(CCCCC)CCCCC)C(=O)C6=CC4c1cc2c3c4c(c5c6c7c(ccc6c14)C(=O)N(C(CCCCC)CCCCC)C(=O)C7=CC5)CC=C3C(=O)N(C(CCCCC)CCCCC)C2=O,acceptor,,SKVBMBKJQBXFRV-UHFFFAOYSA-N,
CCCCCC(CCCCC)N1C(=O)C2=CCc3c4c5c6c(ccc5c5ccc(c2c35)C1=O)C(=O)N(C(CCCCC)CCCCC)C(=O)C6=CC4c1ccc2c(c1)C1(c3cc(-c4cc5c6c7c(c8c9c%10c(ccc9c47)C(=O)N(C(CCCCC)CCCCC)C(=O)C%10=CC8)CC=C6C(=O)N(C(CCCCC)CCCCC)C5=O)ccc3-2)c2cc(-c3cc4c5c6c(c7c8c9c(ccc8c36)C(=O)N(C(CCCCC)CCCCC)C(=O)C9=CC7)CC=C5C(=O)N(C(CCCCC)CCCCC)C4=O)ccc2-c2ccc(C3C=C4C(=O)N(C(CCCCC)CCCCC)C(=O)c5ccc6c(c54)c3c3c4c5c(ccc46)C(=O)N(C(CCCCC)CCCCC)C(=O)C5=CC3)cc21,acceptor,,NXPPTSQLAHQUGG-UHFFFAOYSA-N,
CCCCCC(CCCCC)N1C(=O)C2=CCc3c4c5c6c(ccc5c5ccc(c2c35)C1=O)C(=O)N(N1C(=O)C2=CCc3c5c7c8c(ccc7c7ccc(c2c37)C1=O)C(=O)N(C(CCCCC)CCCCC)C(=O)C8=CC5)C(=O)C6=CC4,acceptor,,XIADUNSNRKILIJ-UHFFFAOYSA-N,
CCCCCC(CCCCC)n1c(=O)c2cc3[se]c4cc5c(=O)n(C(CCCCC)CCCCC)c(=O)c6cc7c8c9cc%10c(=O)n(C(CCCCC)CCCCC)c(=O)c%11cc%12[se]c%13cc%14c(=O)n(C(CCCCC)CCCCC)c(=O)c%15cc(c8c8cc(c1=O)c2c1c3c4c(c56)c7c81)c1c9c(c%11%10)c%12c%13c1c%14%15,acceptor,,DDMUQJNCHWFIFE-UHFFFAOYSA-N,
